name,gdp,gdp_per_capita,gdp_growth,fertility,infant_mortality,sex_ratio,population,pop_growth,pop_density,urban_population,urban_population_growth,imports,exports,unemployment,employment_industry,employment_agriculture,employment_services,tourists,surface_area,forested_area,internet_users,homicide_rate,refugees,threatened_species,co2_emissions,life_expectancy_avg,primary_school_enrollment_avg,secondary_school_enrollment_avg,post_secondary_enrollment_avg,region_Central America,region_Central Asia,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Middle Africa,region_Northern Africa,region_Northern America,region_Northern Europe,region_Oceania,region_South America,region_South-Eastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Western Africa,region_Western Asia,region_Western Europe
Russian Federation,0.6187215474078532,-0.18502981846917754,-0.3146478240721173,-0.6812284952008568,-0.7908536545118579,-0.721274226364153,0.6709437643814348,-1.0419112015544791,-0.16793779534421574,0.6602501972103565,-1.0471215394388842,0.4918979962181063,1.1647683159640374,-0.5406029435083971,0.8178135383411386,-0.822092217298854,0.6359086845093197,1.156973793358488,8.249578014414219,0.8486008503237764,0.8841324152983902,0.14410999093559235,-0.27527096478949936,-0.0054960489289835575,1.6924972782532848,-0.031836212550284244,0.009768472483182031,0.6664446493382646,1.4662273299384412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,-0.23886873348026424,-0.5874906331017787,1.6765325979600174,1.098916039703572,0.3699851516587222,-0.25124266580018173,-0.19750223827670232,1.190043143565815,0.08242873343748354,-1.8880050041922662,0.2775057083318597,-0.3536146573416582,-0.3716794864732718,-1.2008697535007924,-1.3140891861240682,1.767705231258347,-1.5644856788463941,-0.4681315530879286,-0.3582523854594926,-0.4893127079742575,-1.1584411053061252,-0.41245273267773,-0.262919786585384,-0.27380316482572414,-0.21471956982573298,-0.5186256812149397,2.3159728193779725,-1.4441394854270175,-1.186039833112472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts And Nevis,-0.24328341678646345,0.11361292271242515,-0.12501159340239013,-0.6038309067267512,-0.45847673137754646,-0.23755242617210504,-0.28171371956196406,-0.32768581111598516,-0.06625822853033436,-1.2876307420817004,-0.7159647274961981,-0.3635827831707846,-0.37503223754546877,0.721671840300594,-0.28468472773943976,-0.6351282303709276,0.7613197622135315,-0.5236571898457193,-0.3714006752310581,0.5174341279727779,0.8772201529613189,2.916984988937681,-0.3899000501770082,-0.5421102807224648,-0.2030510093614511,0.25374694239964546,0.478570667589664,0.7846373608851205,1.6335350195067262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,-0.24281021093966412,-0.2164086587585315,-0.7571323623014805,-0.9908188490972794,-0.45847673137754646,-0.23755242617210504,-0.2808843393275144,-0.6847985063352322,-0.02623645247048126,-1.8212967528466477,-0.8263503314770934,-0.3626816313225325,-0.3750611094599764,2.5276957617503806,-0.19331746811950234,-0.29582321705728365,0.4591930750170217,-0.5050798392576109,-0.37126050479134126,0.12003406115157962,-0.15616306643081343,1.4560078394527094,-0.3899000501770082,-0.5131041060309253,-0.2030510093614511,0.4744248348609581,0.017329798210706574,0.19198533584302888,-0.9289143312496344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent And The Grenadines,-0.2433873039098003,-0.33784298972736687,-0.3462538625170717,-0.6038309067267512,-0.35429888979813545,0.022562126761354946,-0.2813610696984973,-0.8633548539448558,-0.03424080768245188,-0.3181374891920464,-0.7159647274961981,-0.36359318107672595,-0.37512607126761854,2.275240804988582,0.0015993524030305654,-0.5958888750897579,0.7328172445534834,-0.5267534149437374,-0.37133613632356255,1.7052187721383594,-1.1377043182949123,2.9567394691957753,-0.3899000501770082,-0.5227728309281051,-0.2030510093614511,0.013597471191749522,0.8301723139195257,0.7981450993476185,-0.5854932842410501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,-0.24295773065480245,1.2199737650990372,-0.6939202854115714,-0.9908188490972794,-0.9049531952893081,-0.3333841035686426,-0.2818639222815888,-0.6847985063352322,0.10110556226541499,1.6742156176637566,-0.38480791555351224,-0.2721089386359089,-0.3136794192167841,-0.11337147821920028,1.755850737105829,-1.0667611384637943,0.4990965997410892,-0.5264781949350247,-0.3715015172740198,-1.3503461860868538,0.1687132634115293,-0.670856854355344,-0.3767029008630219,-0.6750552480586876,-0.2014910413849428,1.5129090346788896,0.47100934186214055,-0.5408094757474766,0.06612613828805866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sao Tome And Principe,-0.243595078156474,-0.5429630697350117,-0.3462538625170717,1.3311088051258895,0.23108136288617412,-0.09152320347261868,-0.2806557699715637,0.5650959269321324,-0.061504126646860904,0.6157780296466109,0.9398193322172315,-0.3641823957467369,-0.3752090780218279,1.2654209779413899,-0.18113516683684427,-0.21734450649494427,0.3565840114408483,-0.5299872500461118,-0.37104621545004757,1.1135342282045753,-0.8784944806547452,-0.3428823922260647,0.17470106855083958,-0.4188340382834218,-0.22127143532706772,-0.3044383150024905,0.327344153039186,0.19367380315084148,-0.9518090677168735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0.16264097345498899,0.2629778697629931,-0.3462538625170717,-0.2942405528303289,-0.76604940651676,1.5923762707808315,-0.05473128799687352,0.5650959269321324,-0.1643964745534651,1.0827357890659397,0.5534697182840981,0.10825339263668585,0.5602192980890596,-0.24930876262939916,0.5985321152532886,-0.9744332436845715,0.9266343646418108,0.5227980882822095,0.7411154658641581,-1.3282684045967872,1.312692680196799,-0.541654793516537,-0.32856714471136694,-0.33181551420880323,0.43865741745499326,0.35110483613257654,-0.20194864788748693,0.8893223339694782,0.9748710626800049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Senegal,-0.23144132359729655,-0.5598783146392112,1.1076239059508362,1.4859039820741,0.5436148876244075,-0.3151304507312072,-0.17273838119770174,1.3685994911754382,-0.13005051400755477,-0.5360511102543998,0.9950121342076792,-0.3365308978799879,-0.360192073488554,-0.09395186616060032,-0.7658856284044436,0.27660973057389787,0.014553799520270999,-0.438338987144777,-0.2723480743216817,0.5483430220588712,-0.32205736252052014,-0.6410409941617732,-0.3761953181970994,-0.32939833298450827,-0.2151563608591553,-0.6549267324410446,-1.619697221798218,-1.3495853161895328,-0.9747038041841124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Serbia,-0.21752668229755961,-0.3436216072181608,0.3490789832719278,-0.9134212606231736,-0.8355013009030341,-0.2831865582656945,-0.2250285192861927,-1.3990238967737263,-0.12379256356910502,-0.15359046920618785,-1.2126999454102272,-0.2721089386359089,-0.30441514364915273,1.0712248573553913,0.9152719486024048,-0.3835347170975454,0.05445732424433851,-0.4145324563911269,-0.3269101742967714,0.022891822595286913,0.6249225776582232,-0.5515934135810606,-0.17781509293237013,-0.4720120252179109,-0.16798292924954505,0.44197220361664774,-0.1603613563861057,0.3861590762414348,0.9537374597871692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Seychelles,-0.2429826635644033,0.003819190387339923,1.455290328845336,-0.13944537588211753,-0.5378503249618597,0.14121087020468726,-0.2814459668878504,-0.5062421587256087,-0.06853825698465327,-0.11801273515519117,-0.4400007175439598,-0.359770217658949,-0.37228579667793177,-0.5988617796841968,-0.2420466732501359,-0.9144201120780766,1.2287610518383205,-0.5073504043294907,-0.3713018500289556,2.5530055813569157,0.1203274270520313,0.5714706537101079,-0.3899000501770082,0.41025912164974965,-0.21471956982573298,0.14989852241785268,-0.1490193677948205,-0.07310403148349036,-0.8162017824878426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,-0.2416783607309092,-0.5964673838137072,0.4122910601618366,1.2537112166517834,2.929783544752822,-0.11890368272877273,-0.22999173958683625,0.7436522745417561,-0.11865037173596026,-0.7673063815858769,0.6638553222649932,-0.3621859978059939,-0.3751008083424244,-0.5406029435083971,-1.6308290194731845,1.4307084153141834,-1.0001358291774414,-0.5283359299938355,-0.3350778755664569,0.5130185716747648,-1.600825894878677,-0.5019003132584425,-0.38956166173305984,-0.10943484157366686,-0.2151563608591553,-2.387897240887217,0.78102369669062,-1.4137470738863975,-1.0557159486066503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Singapore,-0.056232573476008324,1.7598747338356306,-0.030193478067526484,-1.1456140260454906,-0.9992093376706799,0.3465644646258398,-0.24388222587561112,-0.32768581111598516,3.8821204081817924,1.789843253329495,-0.21922950958216925,0.8794418145275403,1.0334444128261446,-0.5406029435083971,-0.5709688078819105,-1.0482955595079497,1.5650907602268878,0.47731798184243307,-0.3711697469526757,-0.33035268124577816,1.1364299906014859,-0.6509796142262968,-0.38880028773417596,0.10811146861287958,-0.16636056255397644,1.4220416671948184,-0.1338967163397714,0.8065874358866791,1.5718953444026214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Slovakia,-0.18877124599353776,0.1195014286669784,0.2226548294921096,-0.9134212606231736,-0.8404621505020536,-0.3333841035686426,-0.24642914155620452,-1.0419112015544791,-0.11719503442469287,-0.26921810487192616,-1.2678927474006747,-0.04942391902689012,-0.05027011619586025,-0.4046656590981982,1.975132160193679,-0.9836660331624937,0.2938784725887424,-0.3770337302040192,-0.3468083262139804,0.4291230020125116,0.8772201529613189,-0.5615320336455842,-0.3877851224023309,-0.3994965884890621,-0.18532977314831706,0.6301974648336464,-0.28134256802648766,0.24939322430864463,0.22638929355873152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,-0.21574138208301594,0.3686185760094486,0.25426086793706404,-0.8360236721490679,-0.9843267888736214,-0.13715733556620813,-0.26850894134104125,-1.0419112015544791,-0.1221916925267109,-0.22029872055180624,-0.7711575294866458,-0.23242706359499535,-0.23971679222689807,-0.6571206158599964,1.6583923268445626,-0.8451741909936596,0.2767769619927137,-0.22779568047954832,-0.36131042041230715,1.3872987186814008,0.8461149724444987,-0.621163754032726,-0.3888848848451631,-0.25688289625565947,-0.20879169151500154,1.1169869334983018,-0.15280003065858117,1.0801191397522598,1.3570370483254555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Somalia,-0.24303252938360498,-0.6130074922381765,-0.06179951651248103,2.646867809185684,2.359285840865571,-0.12803050914749012,-0.17829588182381712,1.3685994911754382,-0.159981951375954,-0.6294426621382656,1.491747352121708,-0.36285146378624156,-0.3710046054716563,0.8187699005935932,-1.9962980579529341,2.75099731065707,-2.465165236903914,-0.4723286582207975,-0.05001910115287632,-0.9043749999875089,-1.8427550766761662,-0.04472379029035629,1.8897382995921428,-0.1988705468725804,-0.21471956982573298,-1.998465665955493,-5.978801503715745,-2.6260666008955753,-1.200128901707696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,-0.05260743230716914,-0.37543621210518113,-0.7887384007464351,-0.2168429643562232,0.27076815967833073,-0.23298901296274635,0.1052346084034744,0.11870505790807356,-0.1485332978606506,0.3178145069695159,0.05673450037006916,-0.05962079878672659,-0.05263039520685788,4.139523562614169,0.3427037883174637,-0.8497905857326207,0.8924313434497526,0.18826816769190186,0.24412705396220077,-1.0147639074378418,0.030468016670106957,2.9468008491312516,-0.15852695162731328,0.7631675803968139,0.3007562483316616,-1.1352256748568375,-0.11877406488472447,0.7103447993413824,-0.634805024324334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
South Sudan,-0.2395455580888038,-0.5884493152166449,0.03301859882238247,1.563301570548206,2.1162042105136125,-0.09152320347261868,-0.20898295049845417,-0.32768581111598516,-0.1633777384355779,-1.7723773685265276,1.2709761441599177,-0.3604634113883737,-0.37132219653124005,0.993546409120992,-0.7049741219911521,1.5091871258765226,-1.535983161186346,-0.4723286582207975,-0.039337911962369625,-0.48048159537823093,-1.6353872065640327,0.8099975352586747,1.4624382919963443,-0.532441555825285,-0.22364258665136033,-1.9400509297157338,-2.2359452685914163,-2.4538429354987286,-1.200128901707696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0.4936523590582429,0.5353724251355926,-0.2830417856271627,-1.0682164375713847,-0.964483390477543,-0.25580607900954105,0.023250045700475105,-1.131189375359291,-0.1268002606790576,0.9270832025928301,-1.1023143414293317,0.9366649568915446,0.8417457274635126,1.129483693531191,0.03814625625100562,-0.895954533122232,1.0919489670700893,5.162938630176443,-0.11643014117596959,0.27899408788005897,1.0638512360622387,-0.6112251339682023,-0.2637657576952549,1.1378306701625327,0.09072215997458738,1.4155511409459567,0.024891123938230043,1.431320339777203,1.7127860303548605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sri Lanka,-0.19760892357580312,-0.45802307650639706,-0.030193478067526484,-0.37163814130443423,-0.7015583617295056,-0.4611596734306936,-0.14224722911387955,-0.6847985063352322,-0.00658939876837155,-1.8301911863593967,-0.8815431334675411,-0.3023945726744715,-0.3298260374051685,-0.5794421676255969,1.2807409870821544,0.013475230453112807,-0.6125015890007873,-0.3716669400341212,-0.3384510419035268,0.1067873922575398,-0.7333369715762517,-0.4323299728067772,-0.3580915364458618,0.8695235542657921,-0.19668634001729732,0.5523111498473022,-0.1717033449773909,0.5617596762539063,-0.7334285044909017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sudan,-0.21756927601812773,-0.5709922065083907,-1.768525592540025,1.3311088051258895,1.0496215467244037,-0.10977685631005471,0.004272258603540584,1.0114867959561913,-0.16022450759449858,-1.1052948550703436,0.3878913123127549,-0.3221713897749565,-0.3603653049755997,1.828589727640786,-0.48569269890330213,0.7520983886868957,-0.6980091419809317,-0.4747368332970338,0.13368636114115592,-1.3150217357027472,-0.8439331689693896,-0.16398723106463967,2.1261026276900763,-0.29797497706867376,-0.20205262985648578,-0.966471992386423,-1.937272902354221,-1.2499657450286117,-0.8267685839342606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suriname,-0.24201235783243716,-0.38928594779623155,-0.21982970873725363,-0.2168429643562232,-0.21043425142656783,-0.055015897797747244,-0.2782525264575679,-0.23840763731117343,-0.17041186877337028,0.2822367729185189,-0.6607719255057505,-0.3588240082182844,-0.3699868704852628,0.06140503030819854,0.44016219857873035,-0.7389971119975531,0.7100152304254446,-0.5131300245124578,-0.28893255670716816,2.9901456548602336,-0.221829558632989,-0.13417137087106876,-0.38956166173305984,-0.467177662769321,-0.22314339689887766,-0.10972252753663021,0.4861319933171875,-0.196362144953783,0.45797835859272545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sweden,0.04504230814453115,1.496365986998055,-0.3462538625170717,-0.6812284952008568,-0.9793659392746017,-0.08239637705390065,-0.2161339060631972,-0.5062421587256087,-0.16032153008191638,1.2428355922954242,-0.5503863215248551,0.1853296034114117,0.204120322530747,-0.09395186616060032,-0.26641127581545243,-1.0067480068572994,1.3712736401385612,-0.020348598912337756,-0.15039878334762913,1.6919721032443196,1.2712191061743723,-0.5615320336455842,-0.12731061767307658,-0.4430058505263714,-0.17859071148980132,1.3246837734618873,1.8282673099526796,2.3414042186879924,0.9502151926383633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Switzerland,0.12246678398939788,2.517256340124111,-0.15661763184734467,-0.9134212606231736,-0.9099140448883277,-0.16910122803172087,-0.22556402463442002,-0.4169639849207969,-0.0660156723117898,0.6246724631593601,-0.49519351953440754,0.5928651288774524,0.7566277145057463,-0.46292449527399776,0.01378165368568906,-0.9467348752508047,1.1717560165182244,0.18069961745230215,-0.3507129301174587,0.049385160383366704,1.1882719581295191,-0.6112251339682023,-0.2882989198815114,-0.37049041379752257,-0.17921469868040463,1.4415132459414053,0.20636294139880407,0.6343637704898323,0.6737172214570926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Syrian Arab Republic,-0.23517139076070595,-0.57959760999796,-0.2830417856271627,0.09274738954019918,-0.30965124340695926,-0.09152320347261868,-0.16779475255613963,-1.6668584181881616,-0.126024080779715,-0.22029872055180624,-3.144448015075895,-0.36135763129933146,-0.37333240357883285,0.23618153883559737,0.80563123705848,-0.5958888750897579,0.36228451497285796,-0.18341645407462268,-0.27816262651885515,-1.2311261660404942,-0.7264247092391807,-0.5814092737746315,5.013063637235556,-0.32456397053591834,-0.19681113745541798,-0.07726989629231801,-1.5705486045693122,-1.050726602706769,-0.009602605411270157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tajikistan,-0.2399008520506158,-0.5854595911509161,1.2024420212856997,0.7119280973330443,0.37494600125774186,-0.027635418541593838,-0.21979754631143544,1.0114867959561913,-0.1392191390685393,-1.4432833285548101,0.16712010435096433,-0.35514314951503956,-0.36780704093993777,0.7410914523591937,-0.47351039762064384,0.959836151940147,-0.9545318009213646,-0.46104463786357613,-0.29963189746540797,-1.2178794971464542,-1.1515288429690544,-0.5118389333229661,-0.38034057663546683,-0.5638649117411194,-0.21827629681217184,-0.2070804212695613,-0.11877406488472447,0.15990445699459696,-0.3248455152294066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic Of",-0.21412541787951134,-0.5772179563689641,1.170835982840745,1.7180967474964175,0.9652871035410712,-0.10521344310069539,0.10801009344001851,1.547155838785062,-0.1395587177745017,-1.1230837220958418,1.8780969660548417,-0.33205633235655185,-0.35932952504263893,-1.0066736329147938,-1.5942821156252094,1.9154298629051036,-1.6157902106344806,-0.4374445221164606,0.10610757502176656,0.9457430888800694,-1.0478449079129877,-0.024846550161309038,-0.11893550368535452,2.3633415508800777,-0.2129100069729834,-0.9859435711330099,-0.6216022257650631,-1.830798498916017,-1.2829021797046367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0.0185022647456675,-0.34116616844174474,0.25426086793706404,-0.9134212606231736,-0.6916366625314664,-0.33794751677800194,0.17374664021143726,-0.8633548539448558,-0.105988937127934,-0.40263460756316294,0.0015416983796214566,0.38668505196603425,0.46806736495937523,-1.2397089776179921,0.31833918575214715,0.35970483587519847,-0.5896995748727489,2.0945795580405373,-0.11281192867450263,0.06704738557542005,0.05120480368132011,-0.41245273267773,0.09814068310752189,0.9492905346675258,0.07936559310560713,0.578273254842749,-0.1981679850237252,1.1493462993725612,0.31620710585328426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Togo,-0.2411256812347572,-0.5919695353143155,0.5071091754967004,1.3311088051258895,1.386959319457735,-0.14628416198492614,-0.22801951257263314,1.1007649697610031,-0.0984211831093436,-0.7806480318550005,1.050204936198127,-0.358363034388217,-0.3719501606717807,-1.0066736329147938,-0.8511617373830518,0.6366885202128671,-0.3844814477204025,-0.49283254886989497,-0.3429006970492133,-1.1958017156563876,-1.4833174351484681,-0.4820230731293953,-0.37890242574868627,-0.4526745754235512,-0.22289380202263637,-1.537638302286286,1.612769526718249,-0.7366716834536952,-0.9130641290800074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Trinidad And Tobago,-0.23144184303291324,0.03232956284683743,-1.1047987851959802,-0.7586260836749624,0.012803980529312973,-0.2147353601253103,-0.27294318684648466,-0.7740766801400439,-0.03991662319639468,-0.29145418865379896,-1.0471215394388842,-0.3579921757429748,-0.3307391117014719,-0.851316736445995,0.8178135383411386,-0.9467348752508047,0.7898222798735796,-0.5064559393011745,-0.36894718832579915,0.6675630421052308,0.7597116932311098,2.3703608853888825,-0.35352329245255887,-0.3753247762461125,-0.2030510093614511,0.12393641742240401,0.2857568615378048,0.5904636204867145,0.04323140182081975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,-0.22308568226731415,-0.48606737030926006,-0.2514357471822082,-0.37163814130443423,-0.4485550321795074,-0.17366464124107955,-0.20490135485647754,-0.14912946350636158,-0.13533823957182628,0.42454770912250495,-0.2744223115726168,-0.2869328865396549,-0.31935996839615766,1.7509112794063861,1.5365693140179795,-0.4943281908326128,-0.10515677465193113,0.038754897958718254,-0.289038440852278,-1.0545039141199617,0.30695851015295167,-0.36275963235511194,-0.38820810795726635,-0.42125121950771677,-0.1928176194355568,0.5263490448518536,0.9813988284700037,0.3186203839289458,-0.2966673780389586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,-0.22264208425066584,-0.35287497371817317,0.917987675281109,0.09274738954019918,1.0694649451204818,-0.23755242617210504,-0.24270019577769467,0.29726140551769725,-0.1660458568395681,-0.3448207897302938,0.22231290634141204,-0.3551743432328637,-0.36096078821231925,-0.5988617796841968,2.76698174356647,-0.1804133485832551,-1.068541871561557,-0.5317073751005662,-0.12542726824901534,-0.9617772318616821,-1.1757217611488031,-0.25343481164535214,-0.3855010004056794,-0.5372759182738749,-0.13940431591991345,-0.570549891205837,-1.0639397808252118,0.07210415698836095,-1.1437726273267999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,-0.22817459300396947,-0.5900900636582933,1.7713507132948811,1.7954943359705229,1.2083687338930302,-0.22842559975338703,0.016628064930932225,2.0828248816139325,-0.06121305918460743,-1.5722526144896725,2.15406097600708,-0.3381148455517232,-0.3622780693117293,-1.0260932449733937,-1.6186467181905262,2.2616594683271893,-2.0376274720031926,-0.4357932020641843,-0.2497402967100909,-0.8911283310934691,-1.09277461310395,0.37269825241963556,1.6791760903452726,-0.036919404844818045,-0.21471956982573298,-1.2585456735852163,0.021110461074467235,-1.9928913604659908,-1.2529629089397858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,-0.17584976559290105,-0.5047370413762383,0.0014125603774279229,-0.9908188490972794,-0.7214017601255839,-0.7258376395735122,0.003521245005416885,-1.57758024438335,-0.13562930703407974,0.4334421426352542,-1.37827835138157,-0.1540823082954224,-0.19459359884080724,0.33327959912859667,0.5985321152532886,-0.42969866448715677,0.2539749478646753,0.43816793560304906,-0.06724140946009577,-0.6129482843186304,0.2516604114563827,-0.05466241035487986,0.9132338474681474,-0.3608216889003427,-0.011736536722476154,-0.09025094879004511,-0.25487792798015446,0.41486302047424295,1.4926443335544861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,-0.028669241912276763,1.0127885398241907,-0.5042840547418443,-0.9908188490972794,-0.8057362033089166,5.548855523295037,-0.2174987916458742,0.029426884103261924,-0.11486649472666505,1.2028106414880528,0.16712010435096433,0.4834098390013016,1.112582330491521,-0.9289951846803945,1.7436684358231713,-1.0159807963352219,0.442091564420993,0.9323254612467327,-0.329380300139119,-1.1516461526762545,1.488955369792113,-0.621163754032726,-0.3825401015211312,-0.5131041060309253,0.01971241768393067,0.7405364110643009,0.44832536467956796,0.7154102012648188,0.2580896978979854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
United Kingdom,1.2393343918166781,0.9946531540465253,-0.5991021700767079,-0.6812284952008568,-0.8900706464922493,-0.2056085337065923,0.16124716171744805,-0.5955203325304205,-0.03613274618709947,1.0649469220404417,-0.6055791235153029,2.035706285051077,1.3143248331134898,-0.5988617796841968,-0.26641127581545243,-1.0344463752910664,1.4054766613306184,1.9664646439847675,-0.24926381805709671,-0.7763238673451229,1.3679907788933685,-0.5515934135810606,-0.24041695506281774,-0.2544657150313645,0.2221338623156445,1.1364585122448887,-0.09609008770215191,1.4262549378537661,0.6966119579243317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,10.44629225930888,1.7673395708565252,-0.12501159340239013,-0.6812284952008568,-0.7908536545118579,-0.19648170728787429,1.8795466825653901,-0.5955203325304205,-0.15469422581168252,1.011580320963947,-0.6607719255057505,8.534085561228846,5.5589293444507,-0.6377010038013965,-0.022765250162285994,-1.020597191074183,1.2743650800943973,4.954665888583094,4.586627444797504,0.14652739893965958,1.1053248100846655,-0.17392585112916326,0.492617011640329,3.3205453157008815,5.716465873015912,0.8314037785483702,-0.046941470473246136,0.5161710589429764,1.6934135610364278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Uruguay,-0.2128517617474016,0.037930085241193776,-0.5358900931867988,-0.5264333182526456,-0.6469890161402904,-0.3972718884996681,-0.25939881986814944,-0.7740766801400439,-0.1626500697799442,1.5852712825362654,-0.8815431334675411,-0.3362432224822767,-0.34679911414633346,0.3138599870699969,-0.14458826298886923,-0.7159151383027476,0.9551368823018589,-0.2935732625618877,-0.28398827134075444,-0.8867127747954557,0.6733084140177208,0.5317161734520134,-0.37171167131478355,-0.3994965884890621,-0.21815149937405118,0.6756311485756802,0.45588669040709145,1.2388350666866088,0.2052556906658955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Uzbekistan,-0.217577067552378,-0.5578586404604616,0.5703212523866092,-0.2168429643562232,-0.04672621465892187,-0.11890368272877273,-0.06351488181840721,0.29726140551769725,-0.13407694723539454,-0.4159762578322868,-0.32961511356306455,-0.28896394416686905,-0.3213773934223773,-0.2104695385121996,1.2198294806688628,-0.004990348502731695,-0.5611970572127009,-0.16442627347344518,-0.14515751816469308,-1.0147639074378418,-0.004093295015248634,-0.5615320336455842,-0.30877142074038755,-0.53002437460099,-0.12417902846919267,-0.11621305378549192,0.1345303469873268,0.32537425316019525,-1.0715661507762773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic Of",-0.13559038868617374,-0.34349277246754634,-6.730673628397885,-0.2942405528303289,0.19635541569303716,-0.24667925259082307,-0.0963831552041166,-2.113249287212221,-0.15663467556003902,1.265071676077297,-0.38480791555351224,-0.3611115475253857,-0.3616067972994272,0.430377659421596,-0.4613280963379853,-0.6928331646079419,1.0748474564740607,-0.5028780791879092,0.0883326523191168,0.9854830955621892,0.5765367412987252,2.976616709324823,-0.007013525849432635,0.2362220735005125,-0.0836198610799775,-0.018855160052560837,-0.3985431168031079,0.15146212045553584,1.3869763190903062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Viet Nam,-0.11659826423334851,-0.5196553476459143,1.2024420212856997,-0.4490357297785399,-0.25012104821872444,-0.1143402695194134,0.35359154002646814,-0.23840763731117343,-0.01997850203203151,-1.029692170211976,0.6086625202745457,0.5136677452906871,0.5797150583603274,-1.0066736329147938,1.037094961428988,0.5905245728232557,-1.2110544598617976,0.534082108639431,-0.2046553319325448,0.7514586117674836,0.5177825114336206,-0.5217775533874898,-0.36105243533041,1.1039901330224033,0.013098153463535565,0.377066941128027,0.6260165192763802,0.039179044486022746,-0.4164244610983623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yemen,-0.22995417942672963,-0.5813179328443996,-1.4524652080904799,0.8667232742812553,1.0645040955214626,-0.03219883175095252,-0.08730568649636057,1.0114867959561913,-0.1448464433387732,-0.9985616529173542,1.2709761441599177,-0.3484087724336792,-0.3751729881286934,1.0906444694139914,-1.2044484745801431,0.23967857266220885,0.27107645846070394,-0.5070063793185999,-0.10532541540502362,-1.3061906231067206,-0.9890906780478831,0.00496931003226179,2.928760016735599,0.07668811269704509,-0.21440757623043133,-0.8236804149114563,-0.6745315058577306,-1.0878728834786378,-1.068043883627471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
